,site_name,lat,long,predator_min_length,predator_max_length,length_units,length_measure,predator_stage,type_of_fish,sample_size,start_date,end_date,habitat,microhabitat,measurement_type,measurement_units,author,year,journal,citation,table_figure,notes,prey_taxon,measurement,sampling_interval,predator_average_length,frequency
3347,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,insecta,NA,NA,NA,NA
3348,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,insecta,NA,NA,NA,NA
3349,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,mollusca,NA,NA,NA,NA
3350,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,mollusca,NA,NA,NA,NA
3351,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,mollusca,NA,NA,NA,NA
3352,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,mollusca,NA,NA,NA,NA
3353,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,mollusca,NA,NA,NA,NA
3354,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,rangia_cuneata,NA,NA,NA,NA
3355,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,rangia_cuneata,0.2,NA,NA,NA
3356,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,rangia_cuneata,0.6,NA,NA,NA
3357,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,rangia_cuneata,2.9,NA,NA,NA
3358,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,rangia_cuneata,NA,NA,NA,NA
3359,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gastropoda,NA,NA,NA,NA
3360,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gastropoda,2.3,NA,NA,NA
3361,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gastropoda,NA,NA,NA,NA
3362,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gastropoda,3.4,NA,NA,NA
3363,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gastropoda,2.7,NA,NA,NA
3364,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,vertebrata,NA,NA,NA,NA
3365,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,vertebrata,NA,NA,NA,NA
3366,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,vertebrata,NA,NA,NA,NA
3367,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,vertebrata,NA,NA,NA,NA
3368,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,vertebrata,NA,NA,NA,NA
3369,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gobiosoma_bosci,NA,NA,NA,NA
3370,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gobiosoma_bosci,NA,NA,NA,NA
3371,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gobiosoma_bosci,NA,NA,NA,NA
3372,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gobiosoma_bosci,6.8,NA,NA,NA
3373,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,gobiosoma_bosci,NA,NA,NA,NA
3374,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_larvae,NA,NA,NA,NA
3375,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_larvae,NA,NA,NA,NA
3376,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_larvae,NA,NA,NA,NA
3377,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_larvae,7.3,NA,NA,NA
3378,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_larvae,13.4,NA,NA,NA
3379,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_remains,NA,NA,NA,NA
3380,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_remains,NA,NA,NA,NA
3381,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_remains,NA,NA,NA,NA
3382,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_remains,NA,NA,NA,NA
3383,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,fish_remains,19.3,NA,NA,NA
3384,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,planktonic_diatoms,NA,NA,NA,NA
3385,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,planktonic_diatoms,0.4,NA,NA,NA
3386,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,planktonic_diatoms,NA,NA,NA,NA
3387,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,planktonic_diatoms,NA,NA,NA,NA
3388,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,planktonic_diatoms,NA,NA,NA,NA
3389,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,seeds,1,NA,NA,NA
3390,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,seeds,NA,NA,NA,NA
3391,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,seeds,NA,NA,NA,NA
3392,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,seeds,1.2,NA,NA,NA
3393,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,seeds,NA,NA,NA,NA
3394,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,eggs_and_cysts,3.2,NA,NA,NA
3395,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,eggs_and_cysts,NA,NA,NA,NA
3396,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,eggs_and_cysts,0.2,NA,NA,NA
3397,"Lake Pontchartrain, Louisiana",NA,NA,55,59,mm,standard length,NA,Anchoa mitchilli,19,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,eggs_and_cysts,0.5,NA,NA,NA
3398,"Lake Pontchartrain, Louisiana",NA,NA,60,74,mm,standard length,NA,Anchoa mitchilli,11,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,eggs_and_cysts,NA,NA,NA,NA
3399,"Lake Pontchartrain, Louisiana",NA,NA,30,44,mm,standard length,NA,Anchoa mitchilli,13,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,organic_mat_undet,34.7,NA,NA,NA
3400,"Lake Pontchartrain, Louisiana",NA,NA,43,49,mm,standard length,NA,Anchoa mitchilli,21,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,organic_mat_undet,6.9,NA,NA,NA
3401,"Lake Pontchartrain, Louisiana",NA,NA,50,54,mm,standard length,NA,Anchoa mitchilli,22,7/1/1953,5/1/1955,lake,NA,percent volume,percent,Darnell,1958,Publ. Inst. Mar. Sci. Univ,"Darnell, R. M. (1958). Food habits of fishes and large invertebrate of Lake Pontchartrain, Louisiana, an estuarine community. Publ. Inst. Mar. Sci. Univ. Tex, 5, 353-416.",tbl1,NA,organic_mat_undet,33.7,NA,NA,NA
