,site_name,lat.x,long,predator_min_length,predator_max_length,length_units,length_measure,predator_stage,type_of_fish,sample_size,start_date,end_date,habitat,microhabitat,measurement_type,measurement_units,author,year,journal,citation,table_figure,notes,prey_taxon,measurement,prey_stage,sampling_interval,predator_average_length,frequency,lon,lat.y
229,"Oxon Run, Washington, DC, USA",NA,NA,28,72,mm,NA,NA,Semotilus bullaris,11,7645,7645,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,diptera_adult,36,adults,monthly,NA,NA,-76.9642871,38.8465488
230,"Oxon Run, Washington, DC, USA",NA,NA,16,44,mm,NA,NA,Semotilus bullaris,101,43485,43485,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,0,adults,monthly,NA,NA,-76.9642871,38.8465488
231,"Oxon Run, Washington, DC, USA",NA,NA,16,36,mm,NA,NA,Semotilus bullaris,6,43516,43516,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,0,adults,monthly,NA,NA,-76.9642871,38.8465488
232,"Oxon Run, Washington, DC, USA",NA,NA,24,88,mm,NA,NA,Semotilus bullaris,22,43544,43544,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,0,adults,monthly,NA,NA,-76.9642871,38.8465488
233,"Oxon Run, Washington, DC, USA",NA,NA,20,52,mm,NA,NA,Semotilus bullaris,24,43575,43575,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,10,adults,monthly,NA,NA,-76.9642871,38.8465488
234,"Oxon Run, Washington, DC, USA",NA,NA,24,48,mm,NA,NA,Semotilus bullaris,34,43605,43605,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,12,adults,monthly,NA,NA,-76.9642871,38.8465488
235,"Oxon Run, Washington, DC, USA",NA,NA,36,52,mm,NA,NA,Semotilus bullaris,12,43636,43636,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,0,adults,monthly,NA,NA,-76.9642871,38.8465488
236,"Oxon Run, Washington, DC, USA",NA,NA,44,56,mm,NA,NA,Semotilus bullaris,4,43666,43666,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,0,adults,monthly,NA,NA,-76.9642871,38.8465488
237,"Oxon Run, Washington, DC, USA",NA,NA,20,44,mm,NA,NA,Semotilus bullaris,24,43728,43728,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,16,adults,monthly,NA,NA,-76.9642871,38.8465488
238,"Oxon Run, Washington, DC, USA",NA,NA,36,48,mm,NA,NA,Semotilus bullaris,2,43758,43758,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,0,adults,monthly,NA,NA,-76.9642871,38.8465488
239,"Oxon Run, Washington, DC, USA",NA,NA,28,122,mm,NA,NA,Semotilus bullaris,2,43789,43789,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,0,adults,monthly,NA,NA,-76.9642871,38.8465488
240,"Oxon Run, Washington, DC, USA",NA,NA,28,72,mm,NA,NA,Semotilus bullaris,11,7645,7645,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,hymenoptera_adult,0,adults,monthly,NA,NA,-76.9642871,38.8465488
241,"Oxon Run, Washington, DC, USA",NA,NA,16,44,mm,NA,NA,Semotilus bullaris,101,43485,43485,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,30,unknown,monthly,NA,NA,-76.9642871,38.8465488
242,"Oxon Run, Washington, DC, USA",NA,NA,16,36,mm,NA,NA,Semotilus bullaris,6,43516,43516,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,58,unknown,monthly,NA,NA,-76.9642871,38.8465488
243,"Oxon Run, Washington, DC, USA",NA,NA,24,88,mm,NA,NA,Semotilus bullaris,22,43544,43544,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,41,unknown,monthly,NA,NA,-76.9642871,38.8465488
244,"Oxon Run, Washington, DC, USA",NA,NA,20,52,mm,NA,NA,Semotilus bullaris,24,43575,43575,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,50,unknown,monthly,NA,NA,-76.9642871,38.8465488
245,"Oxon Run, Washington, DC, USA",NA,NA,24,48,mm,NA,NA,Semotilus bullaris,34,43605,43605,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,21,unknown,monthly,NA,NA,-76.9642871,38.8465488
246,"Oxon Run, Washington, DC, USA",NA,NA,36,52,mm,NA,NA,Semotilus bullaris,12,43636,43636,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,33,unknown,monthly,NA,NA,-76.9642871,38.8465488
247,"Oxon Run, Washington, DC, USA",NA,NA,44,56,mm,NA,NA,Semotilus bullaris,4,43666,43666,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,50,unknown,monthly,NA,NA,-76.9642871,38.8465488
248,"Oxon Run, Washington, DC, USA",NA,NA,20,44,mm,NA,NA,Semotilus bullaris,24,43728,43728,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,48,unknown,monthly,NA,NA,-76.9642871,38.8465488
249,"Oxon Run, Washington, DC, USA",NA,NA,36,48,mm,NA,NA,Semotilus bullaris,2,43758,43758,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
250,"Oxon Run, Washington, DC, USA",NA,NA,28,122,mm,NA,NA,Semotilus bullaris,2,43789,43789,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,100,unknown,monthly,NA,NA,-76.9642871,38.8465488
251,"Oxon Run, Washington, DC, USA",NA,NA,28,72,mm,NA,NA,Semotilus bullaris,11,7645,7645,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_insect,50,unknown,monthly,NA,NA,-76.9642871,38.8465488
252,"Oxon Run, Washington, DC, USA",NA,NA,16,44,mm,NA,NA,Semotilus bullaris,101,43485,43485,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
253,"Oxon Run, Washington, DC, USA",NA,NA,16,36,mm,NA,NA,Semotilus bullaris,6,43516,43516,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
254,"Oxon Run, Washington, DC, USA",NA,NA,24,88,mm,NA,NA,Semotilus bullaris,22,43544,43544,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,4,unknown,monthly,NA,NA,-76.9642871,38.8465488
255,"Oxon Run, Washington, DC, USA",NA,NA,20,52,mm,NA,NA,Semotilus bullaris,24,43575,43575,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
256,"Oxon Run, Washington, DC, USA",NA,NA,24,48,mm,NA,NA,Semotilus bullaris,34,43605,43605,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
257,"Oxon Run, Washington, DC, USA",NA,NA,36,52,mm,NA,NA,Semotilus bullaris,12,43636,43636,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
258,"Oxon Run, Washington, DC, USA",NA,NA,44,56,mm,NA,NA,Semotilus bullaris,4,43666,43666,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
259,"Oxon Run, Washington, DC, USA",NA,NA,20,44,mm,NA,NA,Semotilus bullaris,24,43728,43728,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
260,"Oxon Run, Washington, DC, USA",NA,NA,36,48,mm,NA,NA,Semotilus bullaris,2,43758,43758,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
261,"Oxon Run, Washington, DC, USA",NA,NA,28,122,mm,NA,NA,Semotilus bullaris,2,43789,43789,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
262,"Oxon Run, Washington, DC, USA",NA,NA,28,72,mm,NA,NA,Semotilus bullaris,11,7645,7645,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,fish,0,unknown,monthly,NA,NA,-76.9642871,38.8465488
263,"Oxon Run, Washington, DC, USA",NA,NA,16,44,mm,NA,NA,Semotilus bullaris,101,43485,43485,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_debris,26,unknown,monthly,NA,NA,-76.9642871,38.8465488
264,"Oxon Run, Washington, DC, USA",NA,NA,16,36,mm,NA,NA,Semotilus bullaris,6,43516,43516,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_debris,17,unknown,monthly,NA,NA,-76.9642871,38.8465488
265,"Oxon Run, Washington, DC, USA",NA,NA,24,88,mm,NA,NA,Semotilus bullaris,22,43544,43544,lotic,NA,abundance,percent,Crawford,1922.00,ScientificcontributionsoftheNewYorkZoologicalSociety,"Breder, C. M., & Crawford, D. R. (1922). The Food of Certain Minnows: A Study of the Seasonal Dietary Cycle of Six Cyprinoids with Especial Reference to Fish Culture. New York Zoological Society.",tbl2,hand-entered b/c Able2Extract did not work,unidentified_debris,4,unknown,monthly,NA,NA,-76.9642871,38.8465488
